analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,Delta_N,Z,z_MET,z_HT_or_meff,z_N_jets,z_N_leptons,z_N_btags,category_bonus,B_access,B_access_z
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_0Jg2,9.0,6.3,1.1,,,0.0,,,,2.7,2.4545454545454546,0.0,0.0,-0.533589013539056,0.0,0.0,0,-0.533589013539056,-0.4916391610097465
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_nJb,6.0,3.5,0.6,,,,,,,2.5,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_nJc,13.0,8.0,1.2,,,,,,,5.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_nJd,17.0,13.5,1.5,,,,,,,3.5,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_nJe,14.0,18.2,3.4,,,,,,,-4.199999999999999,-1.2352941176470587,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_nJf1,25.0,23.4,2.5,,,,,,,1.6000000000000014,0.6400000000000006,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_nJf2,20.0,17.9,1.9,,,,,,,2.1000000000000014,1.1052631578947376,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_nJg1,22.0,17.0,3.5,,,,,,,5.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
ATLAS-SUSY-2019-09-eff,ATLAS,13.0,139.0,SRlow_nJg2,12.0,12.4,1.9,,,,,,,-0.40000000000000036,-0.2105263157894739,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar1,64.0,45.7,5.946427498927402,,,,,,,18.299999999999997,3.077478032533129,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar10,108.0,86.1,10.871982339941509,,,,,,,21.900000000000006,2.0143520579079444,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar11,1.0,2.27,0.8733269719870101,,,,,,,-1.27,-1.4542090657185038,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar12,26.0,20.6,3.4828149534536,,,,,,,5.399999999999999,1.5504699710345782,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar13,6.0,6.5,1.811629101113139,,,,,,,-0.5,-0.27599468328963117,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar14,11.0,10.5,1.875099997333476,,,,,,,0.5,0.26665244558212103,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar15,12.0,10.7,1.7728508115461945,,,,,,,1.3000000000000007,0.7332822319472013,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar16,3.0,2.81,0.7906958960308318,,,,,,,0.18999999999999995,0.24029465810277992,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar17,393.0,382.05,31.71750305430741,,,,,,,10.949999999999989,0.3452352469628885,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar2,981.0,965.9,85.28188553262645,,,,,,,15.100000000000023,0.1770598750918,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar3,23.0,11.8,2.414746363492448,,,,,,,11.2,4.638168285219586,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar4,249.0,285.5,27.075819470516493,,,,,,,-36.5,-1.3480663083806466,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar5,48.0,38.8,6.5360538553472765,,,,,,,9.200000000000003,1.407577141132841,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar6,495.0,506.0,37.90778284204973,,,,,,,-11.0,-0.2901778784012158,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar7,39.0,32.6,3.608323710533743,,,,,,,6.399999999999999,1.7736767855158182,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar8,39.0,39.0,4.125530268947253,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-PAS-SUS-16-052-agg,CMS,13.0,35.9,ar9,16.0,23.1,4.075536774462966,,,,,,,-7.100000000000001,-1.742101812082304,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR10_Njet9_Nb3_HT750_MHT750,0.0,0.0,1.3,750.0,750.0,9.0,,3.0,high_MET high_multiplicity,0.0,0.0,-0.7396586759745943,-0.47163679201496794,-0.14708590514054462,0.0,1.7008509410850519,2,2.3424695679549448,1.4028789744464345
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR11_Njet7_Nb1_HT300_MHT300,890.0,969.0,80.0,300.0,300.0,7.0,,1.0,high_multiplicity,-79.0,-0.9875,-0.741500671467118,-0.47181256887082934,-0.23297548478465827,0.0,-0.09627458157085204,1,-0.5425633066934576,-0.4975507099758605
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR12_Njet5_Nb1_HT750_MHT750,48.0,42.2,9.7,750.0,750.0,5.0,,1.0,high_MET high_multiplicity,5.799999999999997,0.5979381443298967,-0.7396586759745943,-0.47163679201496794,-0.3188650644287719,0.0,-0.09627458157085204,2,0.37356488601081383,0.10592151644149898
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR1_Njet2_Nb0_HT500_MHT500,7838.0,7584.0,433.0,500.0,500.0,2.0,,0.0,,254.0,0.5866050808314087,-0.7406820068037742,-0.4717344458237798,-0.4476994338949424,0.0,-0.994837342898804,0,-2.6549532294213005,-1.8890248070312536
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR2_Njet3_Nb0_HT1500_MHT750,71.0,55.2,11.5,750.0,1500.0,3.0,,0.0,high_MET,15.799999999999997,1.3739130434782607,-0.7396586759745943,-0.47134383058853224,-0.4047546440728855,0.0,-0.994837342898804,1,-1.6105944935348164,-1.2010845203520955
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR3_Njet5_Nb0_HT500_MHT_500,819.0,806.0,57.0,500.0,500.0,5.0,,0.0,,13.0,0.22807017543859648,-0.7406820068037742,-0.4717344458237798,-0.3188650644287719,0.0,-0.994837342898804,0,-2.5261188599551296,-1.8041589941461305
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR4_Njet5_Nb0_HT1500_MHT750,25.0,23.0,6.5,750.0,1500.0,5.0,,0.0,high_MET,2.0,0.3076923076923077,-0.7396586759745943,-0.47134383058853224,-0.3188650644287719,0.0,-0.994837342898804,1,-1.5247049138907025,-1.1445073117620133
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR5_Njet9_Nb0_HT1500_MHT750,1.0,0.6,1.3,750.0,1500.0,9.0,,0.0,high_MET high_multiplicity,0.4,0.3076923076923077,-0.7396586759745943,-0.47134383058853224,-0.14708590514054462,0.0,-0.994837342898804,2,-0.35292575460247555,-0.3726326071556968
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR6_Njet2_Nb2_HT500_MHT500,216.0,196.0,28.0,500.0,500.0,2.0,,2.0,,20.0,0.7142857142857143,-0.7406820068037742,-0.4717344458237798,-0.4476994338949424,0.0,0.8022881797570999,0,-0.8578277067653967,-0.7052217662064818
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR7_Njet3_Nb1_HT750_MHT750,123.0,113.0,18.0,750.0,750.0,3.0,,1.0,high_MET,10.0,0.5555555555555556,-0.7396586759745943,-0.47163679201496794,-0.4047546440728855,0.0,-0.09627458157085204,1,-0.7123246936332999,-0.6093759795747357
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR8_Njet5_Nb3_HT500_MHT500,17.0,19.5,8.4,500.0,500.0,5.0,,3.0,high_multiplicity,-2.5,-0.2976190476190476,-0.7406820068037742,-0.4717344458237798,-0.3188650644287719,0.0,1.7008509410850519,1,1.169569424028726,0.63026585451718
CMS-SUS-16-033-eff,CMS,13.0,35.9,SR9_NJet5_Nb2_HT1500_MHT750,6.0,4.4,3.4,750.0,1500.0,5.0,,2.0,high_MET high_multiplicity,1.5999999999999996,0.47058823529411753,-0.7396586759745943,-0.47134383058853224,-0.3188650644287719,0.0,0.8022881797570999,2,1.2724206087652012,0.6980160164889112
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR1,186.0,185.0,22.0,,,,,,,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR10,182.0,206.9,25.0054,,,,,,,-24.900000000000006,-0.9957849104593409,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR11,210.0,237.8,16.51121,,,,,,,-27.80000000000001,-1.6837045861569209,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR2,5.0,4.0,1.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR3,3.0,0.8,0.44227,,,,,,,2.2,4.974336943496055,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR4,4.0,3.1,1.2,,,,,,,0.8999999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR5,1.0,0.9,0.52631,,,,,,,0.09999999999999998,0.19000209002299023,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR6,5.0,3.6,1.3,,,,,,,1.4,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR7,3.0,4.1,1.6,,,,,,,-1.0999999999999996,-0.6874999999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR8,1.0,1.0,0.51274,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-039-agg,CMS,13.0,35.9,AR9,162.0,141.5,9.90959,,,,,,,20.5,2.068703145135167,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_highMET_M_10to20,1.0,1.5,0.6,,,,,,high_MET,-0.5,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_highMET_M_20to30,2.0,1.5,0.8,,,,,,high_MET,0.5,0.625,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_highMET_M_30to50,0.0,1.2,0.6,,,,,,high_MET,-1.2,-2.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_highMET_M_4to9,2.0,1.4,0.7,,,,,,high_MET,0.6000000000000001,0.8571428571428573,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_lowMET_M_10to20,15.0,12.0,2.3,,,,,,compressed,3.0,1.3043478260869565,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_lowMET_M_20to30,19.0,17.0,2.4,,,,,,compressed,2.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_lowMET_M_30to50,18.0,11.0,2.0,,,,,,compressed,7.0,3.5,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_lowMET_M_4to9,2.0,3.5,1.0,,,,,,compressed,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_medMET_M_10to20,0.0,3.5,0.9,,,,,,,-3.5,-3.888888888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_medMET_M_20to30,3.0,2.0,0.7,,,,,,,1.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_medMET_M_30to50,1.0,0.51,0.51,,,,,,,0.49,0.9607843137254901,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-048-ma5,CMS,13.0,35.9,Ewkino_medMET_M_4to9,1.0,1.6,0.7,,,,,,,-0.6000000000000001,-0.8571428571428573,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_highMET_PT_12to20,11.0,10.0,1.9,,,,,,high_MET,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_highMET_PT_20to30,9.0,10.0,2.5,,,,,,high_MET,-1.0,-0.4,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_highMET_PT_5to12,4.0,4.7,1.3,,,,,,high_MET,-0.7000000000000002,-0.5384615384615385,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_lowMET_PT_12to20,51.0,37.0,6.8,,,,,,compressed,14.0,2.058823529411765,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_lowMET_PT_20to30,67.0,54.0,6.5,,,,,,compressed,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_lowMET_PT_5to12,16.0,14.0,2.3,,,,,,compressed,2.0,0.8695652173913044,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5185670347822904
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_medMET_PT_12to20,40.0,41.0,5.6,,,,,,,-1.0,-0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_medMET_PT_20to30,44.0,45.0,7.0,,,,,,,-1.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-048-ma5,CMS,13.0,35.9,stop_medMET_PT_5to12,23.0,23.0,3.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar1,3905.0,3658.3,238.76767,,,,,,,246.69999999999982,1.0332219600752472,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar10,6.0,4.5,3.49285,,,,,,,1.5,0.429448730979,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar11,12.0,13.0,4.47214,,,,,,,-1.0,-0.2236065955001409,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar12,5.0,5.0,2.91548,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar13,0.0,1.8,2.33452,,,,,,,-1.8,-0.7710364443226017,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar14,3.0,2.7,3.94588,,,,,,,0.2999999999999998,0.07602866787636721,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar15,2.0,9.6,4.73814,,,,,,,-7.6,-1.6040049470889421,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar16,1.0,3.4,4.53872,,,,,,,-2.4,-0.5287834455529312,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar17,0.0,1.3,1.82483,,,,,,,-1.3,-0.7123951272173299,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar18,10.0,7.5,3.09613,,,,,,,2.5,0.8074596350928417,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar19,0.0,0.9,2.03961,,,,,,,-0.9,-0.44126082927618515,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar2,39.0,27.5,21.82888,,,,,,,11.5,0.5268250134683959,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar20,4.0,2.1,1.64499,,,,,,,1.9,1.1550222189800545,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar21,2.0,1.8,1.55242,,,,,,,0.19999999999999996,0.12883111529096505,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar22,11.0,8.7,2.78998,,,,,,,2.3000000000000007,0.8243786693811428,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar23,1.0,0.6,2.30825,,,,,,,0.4,0.17329145456514675,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar24,1.0,0.6,1.71172,,,,,,,0.4,0.23368307900824903,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar25,6.0,4.9,3.03645,,,,,,,1.0999999999999996,0.3622651451530569,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar26,3.0,1.7,2.47386,,,,,,,1.3,0.5254945712368525,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar27,4.0,4.7,2.40416,,,,,,,-0.7000000000000002,-0.29116198589112213,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar28,1.0,1.4,2.72947,,,,,,,-0.3999999999999999,-0.1465485973467376,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar29,6.0,13.1,4.06325,,,,,,,-7.1,-1.7473697163600566,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar3,358.0,308.26,46.95743,,,,,,,49.74000000000001,1.0592572889955862,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar30,2.0,0.7,2.00998,,,,,,,1.3,0.6467726047025344,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar31,0.0,0.5,1.80831,,,,,,,-0.5,-0.2765012636107747,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar32,6.0,4.7,2.98329,,,,,,,1.2999999999999998,0.43576051942653904,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar33,3.0,1.2,2.02114,,,,,,,1.8,0.8905865006877307,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar34,2.0,2.1,1.79833,,,,,,,-0.10000000000000009,-0.055607146630485,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar35,0.0,0.3,2.00998,,,,,,,-0.3,-0.1492552164698156,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar36,1.0,0.6,1.61245,,,,,,,0.4,0.2480697075878322,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar37,1.0,1.7,1.4543,,,,,,,-0.7,-0.4813312246441587,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar38,0.0,0.5,1.58114,,,,,,,-0.5,-0.316227532033849,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar39,0.0,0.0,1.60312,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar4,3.0,3.1,3.25115,,,,,,,-0.10000000000000009,-0.03075834704642975,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar5,0.0,0.1,1.70294,,,,,,,-0.1,-0.058721974937461105,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar6,1.0,1.9,2.37697,,,,,,,-0.8999999999999999,-0.37863330206102724,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar7,2.0,2.1,2.74591,,,,,,,-0.10000000000000009,-0.0364177995637148,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar8,1.0,3.0,2.5632,,,,,,,-2.0,-0.780274656679151,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-16-050-agg,CMS,13.0,35.9,ar9,22.0,15.0,5.38516,,,,,,,7.0,1.2998685275832103,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14015325264386227
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR100_Njet67_Nb2_HT1700_MHT850,1.0,1.7,1.23693,850.0,1700.0,67.0,,2.0,high_multiplicity,-0.7,-0.5659172305627642,-0.7392493436429224,-0.4712657075414827,2.343711904538751,0.0,0.8022881797570999,1,2.9354850331114455,1.7935102921024784
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR105_Njet67_Nb3_HT6001200_MHT350600,115.0,158.0,13.66382,350600.0,6001200.0,67.0,,3.0,high_multiplicity,-43.0,-3.146996959854565,0.6923904863796065,1.8722303963265006,2.343711904538751,0.0,1.7008509410850519,1,7.609183728329909,4.87217043996002
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR108_Njet67_Nb3_HT1200_MHT600850,2.0,3.0,2.03961,600850.0,1200.0,67.0,,3.0,high_MET high_multiplicity,-1.0,-0.49028981030687235,1.716744646388578,-0.47146101515910654,2.343711904538751,0.0,1.7008509410850519,2,7.289846476853274,4.661816513881453
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR110_Njet67_Nb3_HT1700_MHT850,1.0,0.2,1.90263,850.0,1700.0,67.0,,3.0,high_multiplicity,0.8,0.42047061173218125,-0.7392493436429224,-0.4712657075414827,2.343711904538751,0.0,1.7008509410850519,1,3.834047794439398,2.3854118125148647
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR116_Njet89_Nb0_HT1200_MHT600850;SR124_Njet89_Nb1_HT1200_MHT600850;SR132_Njet89_Nb2_HT1200_MHT600850,46.0,46.8,6.65582,600850.0,1200.0,89.0,,0.0,high_MET high_multiplicity,-0.7999999999999972,-0.12019555817314728,1.716744646388578,-0.47146101515910654,3.288497280624001,0.0,-0.994837342898804,2,5.538943568954669,3.5084612471351972
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR117_Njet89_Nb0_HT8501700_MHT850;SR125_Njet89_Nb1_HT8501700_MHT850,4.0,7.4,2.44008,850.0,8501700.0,89.0,,0.0,high_multiplicity,-3.4000000000000004,-1.393396937805318,-0.7392493436429224,2.8489637920631274,3.288497280624001,0.0,-0.994837342898804,1,5.403374386145402,3.4191590760689485
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR118_Njet89_Nb0_HT1700_MHT850;SR126_Njet89_Nb1_HT1700_MHT850,3.0,6.1,2.2025,850.0,1700.0,89.0,,0.0,high_multiplicity,-3.0999999999999996,-1.4074914869466513,-0.7392493436429224,-0.4712657075414827,3.288497280624001,0.0,-0.994837342898804,1,2.0831448865407918,1.2320565457686083
CMS-SUS-19-006-agg,CMS,13.0,137.0,SR121_Njet89_Nb1_HT6001200_MHT350600;SR122_Njet89_Nb1_HT1200_MHT350600;SR123_Njet89_Nb1_HT6001200_MHT600850,321.0,382.0,35.0,350600.0,6001200.0,89.0,,1.0,high_MET high_multiplicity,-61.0,-1.7428571428571429,0.6923904863796065,1.8722303963265006,3.288497280624001,0.0,-0.09627458157085204,2,7.756843581759256,4.9694369810523025
